,lower,upper,bid,Imps,spend,clicks,CTR,eCPC,CPM
64,35,165,145,127101,6249.959,66,0.000519272074964005,94.69634848484849,49.17316936924178
65,35,170,111,125471,6249.987,63,0.00050210805684182,99.20614285714286,49.812203616772
66,35,175,95,123763,6249.979,62,0.0005009574751743251,100.80611290322581,50.499575802137954
67,35,180,101,122337,6249.933,63,0.0005149709409254763,99.20528571428571,51.08783932906643
68,35,185,144,120807,6249.936,64,0.0005297706258743284,97.65525,51.734882912414015
69,35,190,147,119291,6249.9,59,0.0004945888625294448,105.93050847457627,52.39204969360639
70,35,195,179,118248,6249.992,57,0.0004820377511670388,109.64898245614036,52.85494892091198
71,35,200,87,116954,6249.978,53,0.0004531696222446432,117.92411320754717,53.43962583579869
72,35,205,64,115349,6249.977,54,0.0004681445006025193,115.74031481481481,54.183191878559846
73,35,210,90,114503,6249.993,57,0.0004978035509986638,109.649,54.58366156345249
74,35,215,194,113372,6249.96,54,0.00047630808312458105,115.74,55.12789754083901
75,35,220,124,112065,6249.899,57,0.000508633382411993,109.64735087719299,55.77030294918128
76,35,225,214,111026,6249.993,63,0.0005674346549456884,99.2062380952381,56.29305748203124
77,35,230,106,110051,6249.996,53,0.00048159489691143196,117.92445283018868,56.79181470409174
78,35,235,220,109070,6249.985,56,0.0005134317410837077,111.60687499999999,57.30251214816173
79,35,240,119,108027,6249.982,54,0.0004998750312421895,115.7404074074074,57.85573976876152
80,35,245,214,107074,6249.971,62,0.0005790387955993051,100.80598387096774,58.37057548984814
81,35,250,50,106184,6249.972,59,0.0005556392676862804,105.93172881355932,58.859828222707755
82,35,255,219,105400,6249.926,53,0.0005028462998102467,117.9231320754717,59.29721062618596
83,35,260,189,104969,6249.99,62,0.0005906505730263221,100.80629032258064,59.54129314369004
84,35,265,88,103843,6249.955,56,0.0005392756372600946,111.60633928571428,60.1865797405699
85,35,270,82,103134,6249.947,60,0.000581767409389726,104.16578333333334,60.60025791688483
86,35,275,217,102646,6249.962,52,0.0005065954835064201,120.19157692307694,60.888510024745244
87,35,280,214,101737,6249.923,59,0.0005799266736782095,105.93089830508474,61.43215349381248
88,35,285,152,101241,6249.987,55,0.0005432581661579794,113.63612727272728,61.73375411147658
89,35,290,283,100350,6249.923,60,0.0005979073243647235,104.16538333333332,62.281245640259094
90,35,295,218,99974,6249.988,51,0.0005101326344849661,122.54878431372549,62.51613419489067
91,35,300,192,99255,6249.96,54,0.0005440531963125284,115.74,62.96871694121203
92,35,305,288,98627,6249.863,56,0.0005677958368398106,111.60469642857143,63.36868200391373
93,40,80,71,139499,4677.806,57,0.0004086050796063054,82.06677192982455,33.53289987741848
94,40,85,84,146883,5188.681,61,0.0004152965285295099,85.06034426229508,35.32526568765616
95,40,90,66,153625,5672.298,61,0.0003970707892595606,92.98849180327869,36.92301383238405
96,40,95,43,160256,6160.796,67,0.00041808107028753995,91.95217910447762,38.443465455271564
97,40,100,63,157680,6249.974,67,0.00042491121258244545,93.28319402985075,39.63707508878742
98,40,105,84,153495,6249.949,72,0.0004690706537672237,86.80484722222222,40.717606436691746
99,40,110,76,149616,6249.991,64,0.00042776173671265103,97.656109375,41.7735469468506
100,40,115,114,146656,6249.918,62,0.0004227580187650011,100.80512903225807,42.61617663102771
101,40,120,101,143608,6249.998,67,0.0004665478246337251,93.28355223880597,43.521238371121385
102,40,125,101,141232,6249.921,69,0.0004885578339186587,90.57856521739131,44.252867622068656
103,40,130,83,138754,6249.95,65,0.00046845496346051285,96.15307692307692,45.04338613661588
104,40,135,112,136653,6249.945,60,0.0004390682970736098,104.16574999999999,45.73587846589537
105,40,140,116,134573,6249.997,65,0.0004830092217606801,96.1538,46.44317210733208
106,40,145,109,133091,6249.964,63,0.00047336033240414456,99.20577777777778,46.960079945300585
107,40,150,149,131108,6249.945,68,0.0005186563748970314,91.91095588235294,47.67020319126217
108,40,155,139,129159,6249.958,64,0.0004955132820786782,97.65559375,48.389643772404554
109,40,160,81,127565,6249.939,59,0.00046250930897973584,105.93116949152542,48.994152000940694
110,40,165,75,125795,6249.97,60,0.00047696649310385945,104.16616666666667,49.68377121507214
111,40,170,169,124281,6249.966,60,0.00048277693291814516,104.1661,50.2889902720448
112,40,175,122,122940,6249.94,62,0.0005043110460387181,100.80548387096773,50.83731901740686
113,40,180,59,121198,6249.995,61,0.0005033086354560306,102.4589344262295,51.5684664763445
114,40,185,155,119635,6249.993,64,0.0005349605048689765,97.656140625,52.242178292305766
115,40,190,121,118229,6249.96,60,0.0005074897021881264,104.166,52.86317231812838
116,40,195,123,117189,6249.995,59,0.0005034602223758203,105.9321186440678,53.33260800928415
117,40,200,68,115984,6249.988,54,0.00046558145951165677,115.74051851851853,53.88663953648779
118,40,205,144,114808,6249.923,52,0.0004529301094000418,120.19082692307691,54.43804438715072
119,40,210,156,113791,6249.879,56,0.0004921303090754101,111.60498214285714,54.92419435631992
120,40,215,142,112429,6249.972,49,0.0004358306130980441,127.55044897959183,55.59039037970631
121,40,220,93,111361,6249.992,63,0.0005657276784511633,99.20622222222222,56.12370578568799
122,40,225,135,110222,6249.989,53,0.00048084774364464447,117.92432075471697,56.703643555732974
123,40,230,193,109300,6249.954,52,0.0004757548032936871,120.19142307692307,57.18164684354986
124,40,235,75,108445,6249.956,58,0.0005348333256489465,107.75786206896552,57.63249573516529
125,40,240,153,107235,6249.986,61,0.0005688441273837833,102.4587868852459,58.283079218538724
126,40,245,138,106602,6249.942,58,0.0005440798484080974,107.75762068965517,58.62874992964485
127,40,250,208,105625,6249.928,60,0.0005680473372781065,104.16546666666666,59.17091597633136
128,40,255,222,104940,6250.0,59,0.0005622260339241471,105.9322033898305,59.5578425767105
129,40,260,101,103742,6249.931,56,0.0005398006593279481,111.60591071428571,60.24494418846754
130,40,265,163,103258,6249.993,58,0.0005616998198686784,107.75850000000001,60.52793003931899
131,40,270,85,102800,6249.96,59,0.0005739299610894942,105.93152542372881,60.79727626459144
132,40,275,59,101883,6249.998,57,0.0005594652689850122,109.64908771929824,61.34485635483839
133,40,280,277,101184,6249.876,55,0.0005435641998734978,113.63410909090909,61.76743358633776
134,40,285,280,100525,6249.944,54,0.0005371798060184034,115.73970370370371,62.173031584183036
135,40,290,167,99919,6249.987,53,0.0005304296480148921,117.92428301886792,62.55053593410663
136,40,295,143,99193,6249.905,58,0.0005847186797455465,107.75698275862068,63.00752069198431
137,40,300,191,98830,6249.895,63,0.0006374582616614389,99.20468253968255,63.23884448042092
138,40,305,71,98167,6249.986,54,0.0005500830217893998,115.74048148148148,63.66687379669339
139,45,80,50,146652,5079.077,58,0.00039549409486403186,87.57029310344828,34.63353380792625
140,45,85,68,153756,5586.481,65,0.00042274773016987954,85.94586153846153,36.33341788287937
141,45,90,58,160478,6080.192,70,0.000436196861875148,86.85988571428571,37.888009571405426
142,45,95,46,159038,6249.984,65,0.00040870735295967,96.15360000000001,39.298683333542925
143,45,100,57,154258,6249.963,67,0.000434337279103839,93.28302985074626,40.51629737193533
144,45,105,86,150469,6249.982,65,0.0004319826675262014,96.15356923076924,41.536675328472974
145,45,110,98,146970,6249.974,66,0.00044907123902837316,94.69657575757576,42.525508607198745
